,Unnamed: 0,TrackSegment,TourID,DateTime,Latitude,Longitude,A2_RSSI,SNR,avg_snr,avg_rssi,Failure,TS
118740,996680,389,29900487.0,2021-06-01 16:46:45,47.27121636260645,8.169436861575349,2.27,1.0,1.0000000000000446,2.336000000000003,0,1622531445
118741,996681,389,29904902.0,2021-06-01 18:59:24,47.271271033445046,8.16934701840062,2.37,1.0,1.0000000000000446,2.350000000000004,0,1622535084
118742,996682,389,29909343.0,2021-06-01 19:18:17,47.27122202386175,8.16942755816677,2.34,1.0,1.0000000000000446,2.3320000000000034,0,1622534057
119117,999837,390,29857372.0,2021-06-01 00:10:44,47.270611754317464,8.170429699326371,2.23,1.0,1.0000000000000444,2.2460000000000035,0,1622506244
119118,999838,390,29868297.0,2021-06-01 05:30:58,47.27061079445949,8.170431388647357,2.27,1.0,1.0000000000000444,2.2520000000000038,0,1622514658
119119,999839,390,29872733.0,2021-06-01 07:42:28,47.270628863429955,8.17040173306422,2.47,1.0,1.0000000000000444,2.300000000000004,0,1622518228
119120,999840,390,29891348.0,2021-06-01 14:16:46,47.270652642940426,8.170362765329553,2.27,1.0,1.0000000000000444,2.294000000000003,0,1622526766
119121,999841,390,29895811.0,2021-06-01 16:27:24,47.27065782091423,8.170354228129362,2.35,0.5,0.9000000000000444,2.318000000000004,0,1622530284
119122,999842,390,29900487.0,2021-06-01 16:46:40,47.2706329819227,8.170395049300167,2.23,1.0,0.9000000000000445,2.318000000000004,0,1622531440
119123,999843,390,29904902.0,2021-06-01 18:59:31,47.27063521424383,8.17039119650371,2.24,0.8,0.8600000000000445,2.312000000000004,0,1622535091
119124,999844,390,29909343.0,2021-06-01 19:18:12,47.27063222809465,8.170396182535566,2.27,1.0,0.8600000000000445,2.272000000000004,0,1622534052
119499,1002999,391,29857372.0,2021-06-01 00:10:50,47.26997870749935,8.171462950475368,2.0,1.0,1.0000000000000446,1.9660000000000035,0,1622506250
119500,1003000,391,29868297.0,2021-06-01 05:30:53,47.2700144394705,8.171404760380971,1.92,1.0,1.0000000000000446,1.9380000000000035,0,1622514653
119501,1003001,391,29872733.0,2021-06-01 07:42:34,47.27004416742663,8.171356381951156,2.23,1.0,1.0000000000000446,1.9920000000000035,0,1622518234
119502,1003002,391,29891348.0,2021-06-01 14:16:40,47.27001729918328,8.171400080541028,1.99,1.0,1.0000000000000446,1.9980000000000042,0,1622526760
119503,1003003,391,29895811.0,2021-06-01 16:27:30,47.27003862760415,8.171365387091504,1.99,0.4,0.8800000000000446,2.026000000000004,0,1622530290
119504,1003004,391,29900487.0,2021-06-01 16:46:35,47.27005823657233,8.171333449095629,2.06,1.0,0.8800000000000446,2.0380000000000043,0,1622531435
119505,1003005,391,29904902.0,2021-06-01 18:59:37,47.27003272141345,8.171375061974736,2.03,1.0,0.8800000000000446,2.060000000000003,0,1622535097
119506,1003006,391,29909343.0,2021-06-01 19:18:07,47.26999013071991,8.171444329185338,1.96,1.0,0.8800000000000446,2.0060000000000042,0,1622534047
119881,1006161,392,29857372.0,2021-06-01 00:10:55,47.269396741427634,8.172409893986366,2.37,1.0,1.0000000000000446,2.402000000000004,0,1622506255
119882,1006162,392,29868297.0,2021-06-01 05:30:49,47.269430293246145,8.172355300293772,2.44,1.0,1.0000000000000446,2.4020000000000032,0,1622514649
119883,1006163,392,29872733.0,2021-06-01 07:42:39,47.269426351283606,8.172361714440616,2.4,1.0,1.0000000000000446,2.404000000000003,0,1622518239
119884,1006164,392,29891348.0,2021-06-01 14:16:36,47.26940787521494,8.172391777693756,2.44,1.0,1.0000000000000446,2.424000000000004,0,1622526756
119885,1006165,392,29895811.0,2021-06-01 16:27:35,47.269396621062356,8.172410089838179,2.37,1.0,1.0000000000000446,2.4040000000000035,0,1622530295
119886,1006166,392,29900487.0,2021-06-01 16:46:30,47.26940709284069,8.172393050730534,2.44,1.0,1.0000000000000446,2.4180000000000037,0,1622531430
119887,1006167,392,29904902.0,2021-06-01 18:59:41,47.26943441575658,8.172348592369211,2.44,1.0,1.0000000000000446,2.418000000000004,0,1622535101
119888,1006168,392,29909343.0,2021-06-01 19:18:03,47.269386359923246,8.17242678620515,2.44,1.0,1.0000000000000446,2.4260000000000037,0,1622534043
120263,1009323,393,29857372.0,2021-06-01 00:10:59,47.26880531670046,8.173371660585568,2.33,1.0,1.0000000000000446,2.3200000000000034,0,1622506259
120264,1009324,393,29868297.0,2021-06-01 05:30:44,47.26883842507634,8.173318170576445,2.33,1.0,1.0000000000000446,2.3200000000000034,0,1622514644
120265,1009325,393,29872733.0,2021-06-01 07:42:44,47.268777543342296,8.173416585750411,2.23,1.0,1.0000000000000446,2.298000000000003,0,1622518244
120266,1009326,393,29891348.0,2021-06-01 14:16:31,47.2688338489052,8.173325609849098,2.33,1.0,1.0000000000000446,2.3040000000000034,0,1622526751
120267,1009327,393,29895811.0,2021-06-01 16:27:40,47.26880258837251,8.173376667493327,2.37,1.0,1.0000000000000446,2.318000000000003,0,1622530300
120268,1009328,393,29900487.0,2021-06-01 16:46:26,47.26881161576761,8.173361978607428,2.34,1.0,1.0000000000000446,2.320000000000003,0,1622531426
120269,1009329,393,29904902.0,2021-06-01 18:59:46,47.26882575868663,8.173338966019518,2.3,1.0,1.0000000000000446,2.314000000000004,0,1622535106
120270,1009330,393,29909343.0,2021-06-01 19:17:58,47.268782950615616,8.173407760034063,2.34,1.0,1.0000000000000446,2.3360000000000034,0,1622534038
120645,1012485,394,29857372.0,2021-06-01 00:11:04,47.26820509837061,8.174325905941235,2.26,1.0,0.9500000000000448,2.2340000000000035,0,1622506264
120646,1012486,394,29868297.0,2021-06-01 05:30:39,47.26817618172014,8.174369518172616,2.2,1.0,1.0000000000000449,2.2260000000000035,0,1622514639
120647,1012487,394,29872733.0,2021-06-01 07:42:49,47.26818814634697,8.174352287347585,2.43,1.0,1.0000000000000449,2.272000000000004,0,1622518249
120648,1012488,394,29891348.0,2021-06-01 14:16:26,47.268180919036034,8.174362301250582,2.23,1.0,1.0000000000000449,2.264000000000004,0,1622526746
120649,1012489,394,29895811.0,2021-06-01 16:27:44,47.268199624129544,8.174333454832192,2.24,1.0,1.0000000000000449,2.272000000000004,0,1622530304
120650,1012490,394,29900487.0,2021-06-01 16:46:21,47.26821272764246,8.174313166621568,2.21,0.8,0.9600000000000448,2.262000000000003,0,1622531421
120651,1012491,394,29904902.0,2021-06-01 18:59:50,47.268212212714865,8.174313903346832,2.24,1.0,0.9600000000000448,2.270000000000004,0,1622535110
120652,1012492,394,29909343.0,2021-06-01 19:17:54,47.26817757735685,8.174368469466026,2.2,1.0,0.9600000000000448,2.224000000000004,0,1622534034
121027,1015647,395,29857372.0,2021-06-01 00:11:08,47.26758137691822,8.175240347456551,2.2,1.0,1.0000000000000449,2.274000000000004,0,1622506268
121028,1015648,395,29868297.0,2021-06-01 05:30:35,47.267553367045174,8.175282306142153,2.3,1.0,1.0000000000000449,2.260000000000004,0,1622514635
121029,1015649,395,29872733.0,2021-06-01 07:42:53,47.267575262792775,8.175248882943329,2.27,1.0,1.0000000000000449,2.254000000000004,0,1622518253
121030,1015650,395,29891348.0,2021-06-01 14:16:22,47.26756541438434,8.175266505195513,2.37,1.0,1.0000000000000449,2.288000000000004,0,1622526742
121031,1015651,395,29895811.0,2021-06-01 16:27:49,47.26756971465692,8.175260223728634,2.44,1.0,1.0000000000000449,2.3160000000000034,0,1622530309
121032,1015652,395,29900487.0,2021-06-01 16:46:17,47.267588091167234,8.175236035726433,2.34,1.0,1.0000000000000449,2.3440000000000034,0,1622531417
121033,1015653,395,29904902.0,2021-06-01 18:59:55,47.26757616530591,8.175251542680154,2.3,1.0,1.0000000000000449,2.3440000000000034,0,1622535115
121034,1015654,395,29909343.0,2021-06-01 19:17:49,47.26753952623683,8.175296551966339,2.3,1.0,1.0000000000000449,2.350000000000004,0,1622534029
121409,1018809,396,29857372.0,2021-06-01 00:11:13,47.26682531429395,8.176148244946551,2.26,1.0,1.0000000000000449,2.230000000000003,0,1622506273
121410,1018810,396,29868297.0,2021-06-01 05:30:30,47.26687033176877,8.17609983522011,2.2,1.0,1.0000000000000449,2.224000000000003,0,1622514630
121411,1018811,396,29872733.0,2021-06-01 07:42:58,47.26689973357874,8.176072822610541,2.43,1.0,1.0000000000000449,2.270000000000004,0,1622518258
121412,1018812,396,29891348.0,2021-06-01 14:16:17,47.26689048475972,8.1760782705623,2.23,1.0,1.0000000000000449,2.270000000000003,0,1622526737
121413,1018813,396,29895811.0,2021-06-01 16:27:53,47.266871457894496,8.176098064340383,2.27,1.0,1.0000000000000449,2.278000000000003,0,1622530313
121414,1018814,396,29900487.0,2021-06-01 16:46:12,47.26690503357126,8.176062404426666,2.26,1.0,1.0000000000000449,2.278000000000003,0,1622531412
121415,1018815,396,29904902.0,2021-06-01 18:59:59,47.26687946672353,8.176089605063803,2.3,1.0,1.0000000000000449,2.298000000000003,0,1622535119
121416,1018816,396,29909343.0,2021-06-01 19:17:45,47.26684330494678,8.176133068827244,2.27,1.0,1.0000000000000449,2.266000000000003,0,1622534025
121791,1021971,397,29857372.0,2021-06-01 00:11:18,47.2660883181686,8.176813783605994,2.23,1.0,1.0000000000000446,2.2120000000000037,0,1622506278
121792,1021972,397,29868297.0,2021-06-01 05:30:26,47.266126274521554,8.176784624827565,2.26,1.0,1.0000000000000446,2.224000000000003,0,1622514626
121793,1021973,397,29872733.0,2021-06-01 07:43:02,47.26615416064247,8.17675852563715,2.36,1.0,1.0000000000000446,2.258000000000004,0,1622518262
121794,1021974,397,29891348.0,2021-06-01 14:16:13,47.266148215879404,8.1767673539849,2.2,1.0,1.0000000000000446,2.2520000000000038,0,1622526733
121795,1021975,397,29895811.0,2021-06-01 16:27:58,47.266110362377795,8.176796790970705,2.24,1.0,1.0000000000000446,2.258000000000004,0,1622530318
121796,1021976,397,29900487.0,2021-06-01 16:46:07,47.26606791095864,8.176823236524664,2.23,1.0,1.0000000000000446,2.258000000000004,0,1622531407
121797,1021977,397,29904902.0,2021-06-01 19:00:04,47.266121629534425,8.176787920650492,2.2,1.0,1.0000000000000446,2.2460000000000035,0,1622532964
121798,1021978,397,29909343.0,2021-06-01 19:17:40,47.26607325274161,8.176818905749425,2.27,1.0,1.0000000000000446,2.228000000000004,0,1622534020
122173,1025133,398,29857372.0,2021-06-01 00:11:22,47.26530590139386,8.177325205314991,2.23,1.0,0.9600000000000446,2.264000000000004,0,1622506282
122174,1025134,398,29868297.0,2021-06-01 05:30:21,47.265325836690465,8.177313185968643,2.26,1.0,1.0000000000000449,2.256000000000004,0,1622514621
122175,1025135,398,29872733.0,2021-06-01 07:43:07,47.26526474346292,8.177349490420681,2.33,1.0,1.0000000000000449,2.270000000000004,0,1622518267
122176,1025136,398,29891348.0,2021-06-01 14:16:08,47.26534242977689,8.177303102397051,2.26,1.0,1.0000000000000449,2.270000000000004,0,1622526728
122177,1025137,398,29895811.0,2021-06-01 16:28:02,47.26529668075402,8.17733040884803,2.27,1.0,1.0000000000000449,2.270000000000003,0,1622530322
122178,1025138,398,29900487.0,2021-06-01 16:46:03,47.265255817702396,8.177356652570332,2.27,1.0,1.0000000000000449,2.278000000000003,0,1622531403
122179,1025139,398,29904902.0,2021-06-01 19:00:08,47.26530433082636,8.177325831771482,2.27,1.0,1.0000000000000449,2.280000000000004,0,1622532968
122180,1025140,398,29909343.0,2021-06-01 19:17:36,47.26524747890493,8.177361542623219,2.27,1.0,1.0000000000000449,2.268000000000004,0,1622534016
122555,1028295,399,29857372.0,2021-06-01 00:11:27,47.26440930684434,8.17783315638565,2.06,1.0,1.0000000000000449,2.192000000000004,0,1622506287
122556,1028296,399,29868297.0,2021-06-01 05:30:16,47.26440863439926,8.177833527905204,2.16,1.0,1.0000000000000449,2.1700000000000035,0,1622514616
122557,1028297,399,29872733.0,2021-06-01 07:43:12,47.26445158682931,8.177809797093834,2.33,1.0,1.0000000000000449,2.202000000000003,0,1622518272
122558,1028298,399,29891348.0,2021-06-01 14:16:03,47.26441872107559,8.177827955111926,2.13,1.0,1.0000000000000449,2.168000000000004,0,1622526723
122559,1028299,399,29895811.0,2021-06-01 16:28:07,47.264471550042884,8.177798767607143,2.27,1.0,1.0000000000000449,2.1900000000000035,0,1622530327
122560,1028300,399,29900487.0,2021-06-01 16:45:58,47.2644180486305,8.177828326631477,2.13,1.0,1.0000000000000449,2.2040000000000037,0,1622531398
122561,1028301,399,29904902.0,2021-06-01 19:00:13,47.264473231155606,8.177797838808264,2.27,1.0,1.0000000000000449,2.2260000000000035,0,1622532973
122562,1028302,399,29909343.0,2021-06-01 19:17:32,47.26449172339554,8.17778762202059,2.17,1.0,1.0000000000000449,2.1940000000000035,0,1622534012
122937,1031457,400,29857372.0,2021-06-01 00:11:32,47.263592328089246,8.178284529421058,2.09,1.0,0.9333333333333782,2.012000000000003,0,1622506292
122938,1031458,400,29868297.0,2021-06-01 05:30:12,47.26357635751839,8.178293353010412,1.85,1.0,0.9333333333333782,1.9560000000000035,0,1622514612
122939,1031459,400,29872733.0,2021-06-01 07:43:16,47.26363582688093,8.178260496750053,2.26,1.0,1.0000000000000449,2.030000000000004,0,1622518276
122940,1031460,400,29891348.0,2021-06-01 14:15:59,47.263583292108365,8.178289521715032,1.96,1.0,1.0000000000000449,1.9960000000000035,0,1622526719
122941,1031461,400,29895811.0,2021-06-01 16:28:11,47.26364171077546,8.178257245953978,2.1,1.0,1.0000000000000449,2.052000000000004,0,1622530331
122942,1031462,400,29900487.0,2021-06-01 16:45:54,47.26357488654476,8.178294165709431,1.93,1.0,1.0000000000000449,2.020000000000003,0,1622531394
122943,1031463,400,29904902.0,2021-06-01 19:00:17,47.263634481990756,8.178261239789157,2.1,1.0,1.0000000000000449,2.0700000000000034,0,1622532977
122944,1031464,400,29909343.0,2021-06-01 19:17:27,47.2636366674373,8.178260032350613,1.96,1.0,1.0000000000000449,2.010000000000004,0,1622534007
123319,1034619,401,29857372.0,2021-06-01 00:11:36,47.262770280285864,8.178709013644704,1.89,1.0,0.7000000000000457,1.856000000000004,0,1622506296
123320,1034620,401,29868297.0,2021-06-01 05:30:07,47.26273555034504,8.178726164347577,1.92,0.8,0.8600000000000456,1.876000000000004,0,1622514607
123321,1034621,401,29872733.0,2021-06-01 07:43:21,47.2627217565075,8.1787329566974,1.96,0.4,0.8400000000000457,1.8820000000000032,0,1622518281
123322,1034622,401,29891348.0,2021-06-01 14:15:54,47.26274031817758,8.17872381459639,1.96,0.6666666666666666,0.7733333333333791,1.9240000000000042,0,1622526714
123323,1034623,401,29895811.0,2021-06-01 16:28:16,47.262805555188436,8.178691553345361,1.75,1.0,0.7733333333333791,1.8960000000000032,0,1622530336
123324,1034624,401,29900487.0,2021-06-01 16:45:50,47.26281832917896,8.178685272504344,1.92,1.0,0.7733333333333791,1.9020000000000032,0,1622531390
123325,1034625,401,29904902.0,2021-06-01 19:00:22,47.262790442036284,8.17869899761433,1.82,0.3333333333333333,0.6800000000000457,1.8820000000000032,0,1622532982
123326,1034626,401,29909343.0,2021-06-01 19:17:23,47.26277596888612,8.17870613352412,1.75,1.0,0.8000000000000457,1.840000000000004,0,1622534003
123701,1037781,402,29857372.0,2021-06-01 00:11:41,47.26194017613616,8.179119331915906,2.04,0.8,0.8600000000000458,1.9900000000000035,0,1622506301
123702,1037782,402,29868297.0,2021-06-01 05:30:03,47.261891502161404,8.179142555477634,1.96,1.0,0.8600000000000458,1.9900000000000035,0,1622514603
123703,1037783,402,29872733.0,2021-06-01 07:43:26,47.26189108317707,8.17914279671421,2.2,0.5,0.7600000000000458,2.0380000000000043,0,1622518286
123704,1037784,402,29891348.0,2021-06-01 14:15:50,47.261896208914706,8.179140362290735,2.06,1.0,0.8600000000000458,2.064000000000004,0,1622526710
123705,1037785,402,29895811.0,2021-06-01 16:28:20,47.26196373584725,8.179106719030177,1.92,1.0,0.8600000000000458,2.036000000000004,0,1622530340
123706,1037786,402,29900487.0,2021-06-01 16:45:45,47.261966462835034,8.179105388986489,1.96,1.0,0.9000000000000459,2.020000000000004,0,1622531385
123707,1037787,402,29904902.0,2021-06-01 19:00:26,47.26194188456551,8.17911719303605,1.96,1.0,0.9000000000000459,2.020000000000004,0,1622532986
123708,1037788,402,29909343.0,2021-06-01 19:17:18,47.2619145767811,8.17913031524761,1.92,1.0,1.0000000000000455,1.9640000000000035,0,1622533998
124083,1040943,403,29857372.0,2021-06-01 00:11:45,47.261114174658225,8.179485157632284,2.04,1.0,1.000000000000046,2.1440000000000032,0,1622506305
124084,1040944,403,29868297.0,2021-06-01 05:29:58,47.26104735989754,8.179513304627358,2.23,1.0,1.000000000000046,2.1400000000000032,0,1622514598
124085,1040945,403,29872733.0,2021-06-01 07:43:30,47.2610520213925,8.179511340883515,2.16,1.0,1.000000000000046,2.1260000000000034,0,1622518290
124086,1040946,403,29891348.0,2021-06-01 14:15:45,47.26106566058136,8.179505595114495,2.23,1.0,1.000000000000046,2.180000000000004,0,1622526705
124087,1040947,403,29895811.0,2021-06-01 16:28:25,47.261020944759615,8.179524432509131,1.97,1.0,1.000000000000046,2.1260000000000034,0,1622530345
124088,1040948,403,29900487.0,2021-06-01 16:45:40,47.26104304369855,8.179515122908692,2.26,1.0,1.000000000000046,2.1700000000000035,0,1622531380
124089,1040949,403,29904902.0,2021-06-01 19:00:31,47.261087112090436,8.179496558256258,2.27,1.0,1.000000000000046,2.1780000000000035,0,1622532991
124090,1040950,403,29909343.0,2021-06-01 19:17:14,47.26105452478792,8.17951028628034,2.24,1.0,1.000000000000046,2.1940000000000035,0,1622533994
124465,1044105,404,29857372.0,2021-06-01 00:11:50,47.260195169565094,8.179872306094246,2.23,1.0,1.0000000000000455,2.1780000000000035,0,1622506310
124466,1044106,404,29868297.0,2021-06-01 05:29:53,47.26014527430454,8.179893325426487,2.09,1.0,1.0000000000000455,2.1500000000000035,0,1622514593
124467,1044107,404,29872733.0,2021-06-01 07:43:35,47.260205960062606,8.17986776039091,2.33,1.0,1.0000000000000455,2.196000000000004,0,1622518295
124468,1044108,404,29891348.0,2021-06-01 14:15:40,47.26021001728968,8.179866051206455,2.06,1.0,1.0000000000000455,2.1620000000000035,0,1622526700
124469,1044109,404,29895811.0,2021-06-01 16:28:30,47.26017617828944,8.179880306532125,2.29,1.0,1.0000000000000455,2.2000000000000037,0,1622530350
124470,1044110,404,29900487.0,2021-06-01 16:45:35,47.26019344308549,8.179873033406782,2.06,1.0,1.0000000000000455,2.1660000000000035,0,1622531375
124471,1044111,404,29904902.0,2021-06-01 19:00:35,47.26023539653986,8.179855359712201,2.3,1.0,1.0000000000000455,2.2080000000000037,0,1622532995
124472,1044112,404,29909343.0,2021-06-01 19:17:09,47.260206219034565,8.179867651294028,2.1,1.0,1.0000000000000455,2.1620000000000035,0,1622533989
124847,1047266,405,29857372.0,2021-06-01 00:11:56,47.25929912665067,8.180249781299509,2.06,1.0,1.000000000000046,2.048000000000003,0,1622506316
124848,1047267,405,29868297.0,2021-06-01 05:29:47,47.25930027763709,8.180249296424488,1.99,1.0,1.000000000000046,2.026000000000004,0,1622514587
124849,1047268,405,29872733.0,2021-06-01 07:43:39,47.2593102048948,8.180245114377414,2.13,1.0,1.000000000000046,2.0460000000000043,0,1622518299
124850,1047269,405,29891348.0,2021-06-01 14:15:33,47.259328106844045,8.180237572839113,1.99,1.0,1.000000000000046,2.0260000000000042,0,1622526693
